256	1	107.211	107.222	107.235	107.249	107.264	107.281	107.295	107.308	107.327	107.354	
257	1	107.383	107.416	107.463	107.512	107.565	107.621	107.67	107.717	107.771	107.838	
258	1	107.906	107.977	108.064	108.151	108.241	108.332	108.416	108.496	108.58	108.672	
259	1	108.763	108.854	108.951	109.048	109.143	109.237	109.325	109.41	109.493	109.573	
260	-1	109.651	109.725	109.799	109.868	109.935	109.998	110.054	110.104	110.153	110.206	
261	-1	110.254	110.3	110.354	110.404	110.451	110.496	110.527	110.551	110.576	110.608	
262	-1	110.636	110.663	110.7	110.734	110.765	110.795	110.813	110.825	110.838	110.856	
263	-1	110.872	110.887	110.908	110.928	110.946	110.963	110.977	110.987	110.998	111.009	
264	1	111.019	111.03	111.043	111.057	111.072	111.089	111.103	111.116	111.134	111.162	
265	1	111.191	111.224	111.271	111.32	111.372	111.429	111.478	111.525	111.579	111.646	
266	1	111.714	111.785	111.872	111.959	112.048	112.14	112.224	112.304	112.388	112.48	
267	1	112.571	112.662	112.759	112.856	112.951	113.044	113.133	113.218	113.301	113.381	
268	-1	113.459	113.533	113.607	113.676	113.743	113.806	113.862	113.912	113.961	114.014	
269	-1	114.062	114.108	114.162	114.212	114.259	114.304	114.335	114.359	114.384	114.416	
270	-1	114.444	114.471	114.508	114.542	114.573	114.603	114.621	114.633	114.646	114.664	
271	-1	114.68	114.695	114.716	114.736	114.754	114.771	114.784	114.795	114.806	114.817	
272	0	114.827	114.837	114.848	114.859	114.87	114.882	114.896	114.91	114.926	114.944	
273	0.707	114.96	114.981	115.012	115.046	115.083	115.123	115.16	115.196	115.238	115.289	
274	1	115.341	115.397	115.47	115.543	115.62	115.699	115.77	115.839	115.912	115.993	
275	0.707	116.075	116.156	116.243	116.328	116.412	116.495	116.574	116.65	116.723	116.795	
276	0	116.864	116.929	116.992	117.051	117.106	117.158	117.207	117.251	117.292	117.328	
277	-0.707	117.358	117.386	117.419	117.448	117.475	117.499	117.513	117.521	117.53	117.542	
278	-1	117.55	117.557	117.576	117.592	117.606	117.619	117.622	117.618	117.616	117.621	
279	-0.707	117.625	117.627	117.634	117.64	117.644	117.648	117.649	117.649	117.648	117.648	
280	1	117.648	117.648	117.652	117.656	117.663	117.671	117.677	117.682	117.693	117.714	
281	1	117.736	117.762	117.803	117.846	117.893	117.944	117.988	118.03	118.079	118.142	
282	1	118.205	118.273	118.355	118.439	118.525	118.613	118.694	118.771	118.852	118.941	
283	1	119.029	119.117	119.213	119.307	119.399	119.491	119.577	119.66	119.741	119.82	
284	-1	119.895	119.968	120.04	120.108	120.173	120.235	120.289	120.338	120.386	120.437	
285	-1	120.484	120.529	120.582	120.63	120.676	120.72	120.751	120.773	120.798	120.829	
286	-1	120.856	120.882	120.918	120.952	120.982	121.012	121.029	121.04	121.052	121.07	
287	-1	121.085	121.1	121.121	121.14	121.157	121.174	121.187	121.197	121.208	121.218	
288	1	121.228	121.239	121.252	121.265	121.28	121.296	121.31	121.323	121.341	121.369	
289	1	121.397	121.43	121.477	121.526	121.578	121.634	121.683	121.73	121.784	121.851	
290	1	121.918	121.989	122.076	122.163	122.252	122.344	122.427	122.508	122.592	122.683	
291	1	122.774	122.865	122.963	123.059	123.154	123.248	123.336	123.421	123.504	123.584	
292	-1	123.661	123.736	123.809	123.879	123.945	124.009	124.064	124.114	124.164	124.216	
293	-1	124.264	124.31	124.365	124.414	124.461	124.506	124.537	124.561	124.586	124.618	
294	-1	124.646	124.673	124.71	124.744	124.775	124.805	124.823	124.835	124.847	124.866	
295	-1	124.882	124.896	124.918	124.937	124.955	124.973	124.986	124.997	125.007	125.018	
296	0	125.029	125.039	125.049	125.06	125.071	125.084	125.097	125.112	125.128	125.145	
297	0.707	125.162	125.182	125.213	125.247	125.284	125.324	125.361	125.397	125.439	125.491	
298	1	125.543	125.599	125.671	125.745	125.821	125.9	125.971	126.04	126.113	126.194	
299	0.707	126.276	126.357	126.444	126.529	126.613	126.696	126.775	126.851	126.924	126.996	
300	0	127.065	127.13	127.193	127.252	127.308	127.36	127.408	127.452	127.493	127.529	
301	-0.707	127.559	127.587	127.62	127.649	127.676	127.7	127.714	127.722	127.731	127.743	
302	-1	127.751	127.758	127.777	127.793	127.807	127.82	127.823	127.819	127.817	127.822	
303	-0.707	127.826	127.829	127.836	127.841	127.846	127.849	127.85	127.85	127.849	127.849	
304	0	127.849	127.849	127.85	127.851	127.854	127.858	127.863	127.87	127.878	127.889	
305	0.707	127.898	127.912	127.937	127.965	127.996	128.031	128.062	128.093	128.131	128.178	
306	1	128.225	128.277	128.346	128.416	128.488	128.564	128.632	128.698	128.768	128.846	
307	0.707	128.925	129.004	129.088	129.171	129.253	129.333	129.41	129.484	129.555	129.625	
308	0	129.692	129.756	129.817	129.874	129.928	129.979	130.025	130.068	130.108	130.143	
309	-0.707	130.172	130.198	130.23	130.258	130.284	130.307	130.32	130.327	130.335	130.347	
310	-1	130.353	130.36	130.378	130.393	130.406	130.419	130.421	130.417	130.415	130.419	
311	-0.707	130.422	130.424	130.431	130.436	130.44	130.443	130.444	130.443	130.442	130.441	
312	0	130.441	130.441	130.441	130.442	130.444	130.448	130.453	130.459	130.468	130.478	
313	0.707	130.487	130.501	130.526	130.553	130.584	130.619	130.65	130.681	130.718	130.766	
314	1	130.813	130.865	130.933	131.003	131.075	131.151	131.219	131.284	131.354	131.432	
315	0.707	131.511	131.59	131.674	131.757	131.839	131.919	131.996	132.069	132.141	132.211	
316	0	132.278	132.341	132.402	132.46	132.514	132.564	132.611	132.654	132.693	132.728	
317	-0.707	132.757	132.783	132.815	132.843	132.869	132.892	132.905	132.912	132.92	132.932	
318	-1	132.938	132.944	132.963	132.978	132.991	133.004	133.006	133.002	132.999	133.004	
319	-0.707	133.007	133.009	133.015	133.02	133.024	133.028	133.028	133.027	133.026	133.026	
320	1	133.025	133.025	133.029	133.033	133.039	133.047	133.052	133.058	133.068	133.089	
321	1	133.111	133.137	133.178	133.221	133.267	133.318	133.361	133.403	133.453	133.515	
322	1	133.578	133.645	133.728	133.812	133.897	133.986	134.066	134.143	134.224	134.313	
323	1	134.401	134.489	134.584	134.678	134.771	134.862	134.949	135.032	135.112	135.191	
324	-1	135.266	135.339	135.411	135.478	135.544	135.606	135.66	135.708	135.756	135.808	
325	-1	135.854	135.899	135.952	136.001	136.047	136.09	136.121	136.144	136.168	136.199	
326	-1	136.226	136.252	136.289	136.322	136.352	136.382	136.399	136.41	136.422	136.44	
327	-1	136.455	136.47	136.49	136.51	136.527	136.544	136.557	136.567	136.578	136.588	
328	0	136.598	136.608	136.618	136.629	136.64	136.652	136.665	136.679	136.695	136.712	
329	0.707	136.728	136.748	136.78	136.813	136.85	136.89	136.926	136.962	137.004	137.056	
330	1	137.107	137.163	137.236	137.309	137.385	137.464	137.535	137.604	137.677	137.758	
331	0.707	137.84	137.921	138.008	138.093	138.177	138.26	138.338	138.414	138.488	138.559	
332	0	138.628	138.693	138.756	138.815	138.87	138.922	138.97	139.015	139.055	139.092	
333	-0.707	139.122	139.15	139.183	139.212	139.238	139.262	139.277	139.285	139.293	139.306	
334	-1	139.313	139.32	139.339	139.355	139.369	139.383	139.385	139.381	139.38	139.384	
335	-0.707	139.388	139.39	139.398	139.403	139.407	139.411	139.412	139.412	139.411	139.411	
336	0	139.411	139.411	139.412	139.413	139.416	139.419	139.425	139.431	139.44	139.45	
337	0.707	139.46	139.474	139.499	139.526	139.558	139.593	139.624	139.655	139.692	139.74	
338	1	139.787	139.839	139.907	139.977	140.05	140.126	140.194	140.259	140.329	140.408	
339	0.707	140.486	140.566	140.65	140.733	140.814	140.895	140.971	141.045	141.117	141.187	
340	0	141.254	141.317	141.378	141.436	141.49	141.54	141.587	141.63	141.669	141.705	
341	-0.707	141.733	141.76	141.792	141.82	141.845	141.868	141.882	141.889	141.896	141.908	
342	-1	141.915	141.921	141.939	141.954	141.968	141.981	141.983	141.978	141.976	141.98	
343	-0.707	141.984	141.986	141.992	141.997	142.001	142.005	142.005	142.004	142.003	142.003	
344	1	142.002	142.002	142.006	142.01	142.016	142.024	142.029	142.035	142.045	142.066	
345	1	142.088	142.114	142.155	142.198	142.244	142.295	142.338	142.38	142.43	142.492	
346	1	142.555	142.623	142.705	142.789	142.875	142.963	143.043	143.12	143.201	143.29	
347	1	143.378	143.466	143.561	143.655	143.748	143.839	143.926	144.009	144.089	144.168	
348	-1	144.243	144.316	144.388	144.456	144.521	144.583	144.637	144.685	144.733	144.785	
349	-1	144.832	144.876	144.929	144.978	145.024	145.068	145.098	145.121	145.145	145.176	
350	-1	145.203	145.229	145.266	145.299	145.329	145.359	145.376	145.387	145.399	145.417	
351	-1	145.432	145.447	145.468	145.487	145.504	145.521	145.534	145.544	145.555	145.565	
352	0	145.575	145.585	145.595	145.606	145.617	145.629	145.642	145.656	145.672	145.689	
353	0.707	145.705	145.726	145.757	145.79	145.827	145.867	145.903	145.939	145.981	146.033	
354	1	146.085	146.14	146.213	146.286	146.362	146.441	146.513	146.581	146.654	146.735	
355	0.707	146.817	146.898	146.985	147.07	147.154	147.237	147.315	147.391	147.465	147.536	
356	0	147.605	147.67	147.733	147.792	147.847	147.899	147.948	147.992	148.032	148.069	
357	-0.707	148.099	148.127	148.16	148.189	148.215	148.239	148.254	148.262	148.27	148.283	
358	-1	148.29	148.297	148.316	148.332	148.346	148.36	148.362	148.358	148.357	148.361	
359	-0.707	148.365	148.367	148.375	148.38	148.384	148.388	148.389	148.389	148.388	148.388	
360	0	148.388	148.388	148.389	148.39	148.393	148.396	148.401	148.408	148.417	148.427	
361	0.707	148.437	148.451	148.476	148.503	148.535	148.57	148.601	148.632	148.669	148.717	
362	1	148.764	148.816	148.884	148.954	149.027	149.103	149.171	149.236	149.306	149.385	
363	0.707	149.463	149.542	149.627	149.709	149.791	149.872	149.948	150.022	150.094	150.164	
364	0	150.23	150.294	150.355	150.413	150.467	150.517	150.564	150.607	150.646	150.681	
365	-0.707	150.71	150.737	150.769	150.797	150.822	150.845	150.859	150.866	150.873	150.885	
366	-1	150.892	150.898	150.916	150.931	150.945	150.958	150.959	150.955	150.953	150.957	
367	-0.707	150.96	150.963	150.969	150.974	150.978	150.982	150.982	150.981	150.98	150.98	
368	1	150.979	150.979	150.983	150.987	150.993	151.001	151.006	151.012	151.022	151.043	
369	1	151.065	151.091	151.132	151.174	151.221	151.271	151.315	151.357	151.407	151.469	
370	1	151.532	151.599	151.682	151.766	151.851	151.939	152.02	152.097	152.178	152.267	
371	1	152.355	152.443	152.538	152.632	152.725	152.816	152.903	152.986	153.066	153.145	
372	-1	153.22	153.293	153.365	153.432	153.498	153.559	153.614	153.662	153.71	153.762	
373	-1	153.808	153.853	153.906	153.955	154.001	154.044	154.075	154.098	154.122	154.153	
374	-1	154.18	154.206	154.243	154.276	154.306	154.336	154.353	154.364	154.376	154.394	
375	-1	154.409	154.423	154.444	154.464	154.481	154.498	154.511	154.521	154.531	154.542	
376	1	154.552	154.562	154.575	154.588	154.603	154.62	154.633	154.647	154.665	154.692	
377	1	154.721	154.754	154.801	154.849	154.902	154.957	155.006	155.053	155.107	155.174	
378	1	155.242	155.313	155.4	155.487	155.576	155.667	155.751	155.831	155.915	156.007	
379	1	156.098	156.188	156.286	156.382	156.477	156.571	156.659	156.744	156.827	156.908	
380	-1	156.985	157.059	157.133	157.202	157.269	157.332	157.388	157.438	157.487	157.54	
381	-1	157.588	157.634	157.688	157.738	157.785	157.829	157.861	157.884	157.909	157.942	
382	-1	157.969	157.996	158.033	158.067	158.098	158.128	158.146	158.158	158.171	158.189	
383	-1	158.205	158.22	158.241	158.261	158.279	158.296	158.309	158.32	158.331	158.341	
384	0	158.352	158.362	158.372	158.383	158.395	158.407	158.42	158.435	158.451	158.468	
385	0.707	158.485	158.505	158.537	158.57	158.607	158.648	158.684	158.72	158.762	158.814	
386	1	158.866	158.922	158.994	159.068	159.144	159.223	159.294	159.363	159.436	159.517	
387	0.707	159.599	159.681	159.767	159.852	159.936	160.019	160.098	160.174	160.247	160.319	
388	0	160.388	160.453	160.516	160.575	160.631	160.683	160.731	160.775	160.816	160.852	
389	-0.707	160.882	160.91	160.943	160.972	160.999	161.023	161.037	161.045	161.054	161.066	
390	-1	161.074	161.081	161.1	161.116	161.13	161.143	161.146	161.142	161.14	161.145	
391	-0.707	161.149	161.151	161.158	161.164	161.168	161.172	161.173	161.173	161.172	161.172	
392	1	161.172	161.172	161.176	161.18	161.186	161.195	161.2	161.206	161.217	161.238	
393	1	161.26	161.286	161.327	161.37	161.417	161.468	161.512	161.554	161.603	161.666	
394	1	161.729	161.796	161.879	161.963	162.049	162.137	162.217	162.295	162.376	162.465	
395	1	162.553	162.641	162.736	162.831	162.923	163.015	163.101	163.184	163.265	163.344	
396	-1	163.419	163.492	163.563	163.631	163.696	163.758	163.813	163.861	163.909	163.961	
397	-1	164.008	164.052	164.105	164.154	164.2	164.244	164.274	164.297	164.321	164.353	
398	-1	164.38	164.405	164.442	164.475	164.506	164.535	164.553	164.563	164.576	164.594	
399	-1	164.609	164.623	164.644	164.663	164.681	164.698	164.711	164.721	164.731	164.742	
400	1	164.752	164.762	164.775	164.788	164.803	164.82	164.833	164.846	164.865	164.892	
401	1	164.921	164.954	165.001	165.049	165.101	165.157	165.206	165.253	165.307	165.374	
402	1	165.442	165.513	165.599	165.687	165.776	165.867	165.951	166.031	166.115	166.207	
403	1	166.297	166.388	166.486	166.582	166.677	166.771	166.859	166.944	167.027	167.108	
404	-1	167.185	167.259	167.332	167.402	167.469	167.532	167.588	167.638	167.687	167.74	
405	-1	167.788	167.834	167.888	167.937	167.984	168.029	168.061	168.084	168.109	168.142	
406	-1	168.169	168.196	168.233	168.267	168.298	168.328	168.346	168.358	168.371	168.389	
407	-1	168.405	168.42	168.441	168.461	168.479	168.496	168.509	168.52	168.531	168.541	
408	1	168.552	168.562	168.576	168.589	168.604	168.621	168.635	168.648	168.667	168.694	
409	1	168.723	168.756	168.804	168.853	168.905	168.961	169.01	169.057	169.111	169.178	
410	1	169.246	169.317	169.404	169.491	169.581	169.672	169.756	169.836	169.921	170.012	
411	1	170.103	170.194	170.292	170.388	170.483	170.577	170.665	170.75	170.833	170.914	
412	-1	170.991	171.065	171.139	171.208	171.275	171.338	171.394	171.444	171.493	171.546	
413	-1	171.594	171.64	171.694	171.744	171.791	171.836	171.867	171.891	171.916	171.948	
414	-1	171.976	172.003	172.04	172.074	172.105	172.135	172.153	172.165	172.178	172.196	
415	-1	172.212	172.227	172.248	172.268	172.286	172.303	172.316	172.327	172.338	172.348	
416	0	172.359	172.369	172.38	172.39	172.402	172.414	172.427	172.442	172.458	172.476	
417	0.707	172.492	172.512	172.544	172.577	172.614	172.655	172.691	172.727	172.769	172.821	
418	1	172.873	172.929	173.001	173.075	173.151	173.23	173.302	173.37	173.443	173.525	
419	0.707	173.606	173.688	173.774	173.86	173.944	174.027	174.105	174.181	174.255	174.326	
420	0	174.395	174.461	174.523	174.582	174.638	174.69	174.738	174.783	174.823	174.86	
421	-0.707	174.89	174.917	174.95	174.98	175.006	175.03	175.045	175.053	175.061	175.074	
422	-1	175.081	175.088	175.107	175.123	175.137	175.151	175.153	175.149	175.148	175.152	
423	-0.707	175.156	175.159	175.166	175.171	175.176	175.18	175.181	175.18	175.179	175.179	
424	0	175.179	175.179	175.18	175.181	175.184	175.188	175.193	175.2	175.208	175.219	
425	0.707	175.228	175.242	175.267	175.295	175.326	175.361	175.393	175.424	175.461	175.508	
426	1	175.556	175.607	175.676	175.746	175.818	175.894	175.962	176.028	176.098	176.176	
427	0.707	176.255	176.334	176.418	176.501	176.583	176.663	176.74	176.814	176.885	176.955	
428	0	177.022	177.086	177.147	177.204	177.258	177.309	177.355	177.398	177.438	177.473	
429	-0.707	177.502	177.528	177.56	177.588	177.614	177.637	177.65	177.657	177.665	177.677	
430	-1	177.683	177.689	177.708	177.723	177.736	177.749	177.751	177.747	177.745	177.749	
431	-0.707	177.752	177.754	177.761	177.766	177.77	177.773	177.774	177.773	177.772	177.771	
432	0	177.771	177.77	177.771	177.772	177.774	177.778	177.783	177.789	177.798	177.808	
433	0.707	177.817	177.831	177.856	177.883	177.914	177.949	177.98	178.011	178.048	178.095	
434	1	178.143	178.194	178.263	178.333	178.405	178.481	178.549	178.614	178.684	178.762	
435	0.707	178.841	178.92	179.004	179.087	179.168	179.249	179.326	179.399	179.471	179.54	
436	0	179.607	179.671	179.732	179.789	179.843	179.894	179.94	179.983	180.023	180.058	
437	-0.707	180.087	180.113	180.145	180.173	180.198	180.222	180.235	180.242	180.249	180.261	
438	-1	180.268	180.274	180.292	180.307	180.321	180.334	180.335	180.331	180.329	180.333	
439	-0.707	180.336	180.338	180.345	180.35	180.354	180.357	180.358	180.357	180.356	180.355	
440	0	180.355	180.355	180.355	180.356	180.359	180.362	180.367	180.373	180.382	180.392	
441	0.707	180.401	180.415	180.44	180.467	180.498	180.533	180.564	180.595	180.632	180.679	
442	1	180.727	180.779	180.847	180.917	180.989	181.065	181.133	181.198	181.268	181.346	
443	0.707	181.425	181.504	181.588	181.671	181.752	181.833	181.91	181.983	182.055	182.125	
444	0	182.191	182.255	182.316	182.373	182.427	182.478	182.524	182.567	182.607	182.642	
445	-0.707	182.671	182.697	182.729	182.757	182.782	182.806	182.819	182.826	182.833	182.845	
446	-1	182.852	182.858	182.876	182.891	182.905	182.918	182.919	182.915	182.913	182.917	
447	-0.707	182.92	182.922	182.929	182.934	182.938	182.941	182.942	182.941	182.94	182.939	
448	1	182.939	182.939	182.942	182.946	182.952	182.96	182.966	182.971	182.982	183.002	
449	1	183.024	183.05	183.091	183.134	183.181	183.231	183.275	183.317	183.366	183.428	
450	1	183.492	183.559	183.642	183.725	183.811	183.899	183.979	184.056	184.138	184.226	
451	1	184.314	184.402	184.498	184.592	184.684	184.776	184.862	184.945	185.026	185.104	
452	-1	185.18	185.252	185.324	185.392	185.457	185.519	185.573	185.622	185.67	185.721	
453	-1	185.768	185.813	185.866	185.914	185.96	186.004	186.034	186.057	186.081	186.113	
454	-1	186.14	186.165	186.202	186.235	186.266	186.295	186.312	186.323	186.335	186.353	
455	-1	186.369	186.383	186.404	186.423	186.44	186.458	186.47	186.481	186.491	186.501	
456	1	186.511	186.522	186.535	186.548	186.563	186.579	186.593	186.606	186.624	186.651	
457	1	186.68	186.713	186.76	186.809	186.861	186.917	186.965	187.013	187.067	187.133	
458	1	187.201	187.272	187.359	187.446	187.535	187.627	187.71	187.79	187.875	187.966	
459	1	188.057	188.148	188.245	188.342	188.436	188.53	188.619	188.704	188.786	188.867	
460	-1	188.944	189.018	189.092	189.161	189.228	189.291	189.347	189.397	189.446	189.499	
461	-1	189.547	189.593	189.647	189.697	189.744	189.788	189.82	189.844	189.869	189.901	
462	-1	189.929	189.955	189.992	190.026	190.058	190.087	190.105	190.117	190.13	190.148	
463	-1	190.164	190.179	190.2	190.22	190.238	190.255	190.268	190.279	190.29	190.3	
464	0	190.311	190.321	190.332	190.342	190.354	190.366	190.379	190.394	190.41	190.427	
465	0.707	190.444	190.464	190.496	190.529	190.566	190.607	190.643	190.679	190.721	190.773	
466	1	190.825	190.881	190.953	191.027	191.103	191.182	191.253	191.322	191.395	191.476	
467	0.707	191.558	191.64	191.726	191.811	191.895	191.978	192.057	192.133	192.207	192.278	
468	0	192.347	192.412	192.475	192.534	192.59	192.642	192.69	192.734	192.775	192.811	
469	-0.707	192.841	192.869	192.902	192.931	192.958	192.982	192.996	193.004	193.013	193.025	
470	-1	193.033	193.04	193.059	193.075	193.089	193.102	193.105	193.101	193.099	193.104	
471	-0.707	193.108	193.11	193.117	193.123	193.127	193.131	193.132	193.132	193.131	193.131	
472	0	193.131	193.131	193.132	193.133	193.136	193.139	193.145	193.151	193.16	193.17	
473	0.707	193.18	193.194	193.219	193.247	193.278	193.313	193.344	193.375	193.412	193.46	
474	1	193.507	193.559	193.627	193.698	193.77	193.846	193.914	193.979	194.049	194.128	
475	0.707	194.207	194.286	194.37	194.453	194.534	194.615	194.692	194.765	194.837	194.907	
476	0	194.974	195.037	195.098	195.156	195.21	195.26	195.307	195.35	195.389	195.425	
477	-0.707	195.453	195.48	195.512	195.54	195.565	195.589	195.602	195.609	195.616	195.628	
478	-1	195.635	195.641	195.659	195.674	195.688	195.701	195.703	195.698	195.696	195.7	
479	-0.707	195.704	195.706	195.712	195.717	195.721	195.725	195.725	195.724	195.723	195.723	
480	1	195.722	195.722	195.726	195.73	195.736	195.744	195.749	195.755	195.765	195.786	
481	1	195.808	195.834	195.875	195.917	195.964	196.014	196.058	196.1	196.15	196.212	
482	1	196.275	196.342	196.425	196.509	196.594	196.682	196.763	196.84	196.921	197.01	
483	1	197.098	197.186	197.281	197.375	197.468	197.559	197.646	197.728	197.809	197.888	
484	-1	197.963	198.036	198.108	198.175	198.24	198.302	198.357	198.405	198.453	198.504	
485	-1	198.551	198.596	198.649	198.698	198.744	198.787	198.818	198.841	198.865	198.896	
486	-1	198.923	198.949	198.985	199.018	199.049	199.078	199.096	199.107	199.119	199.137	
487	-1	199.152	199.166	199.187	199.206	199.224	199.241	199.254	199.264	199.274	199.285	
488	0	199.295	199.305	199.315	199.325	199.336	199.348	199.361	199.376	199.391	199.409	
489	0.707	199.425	199.445	199.476	199.51	199.546	199.587	199.623	199.659	199.701	199.752	
490	1	199.804	199.86	199.932	200.006	200.082	200.161	200.232	200.301	200.374	200.455	
491	0.707	200.536	200.618	200.704	200.789	200.873	200.956	201.035	201.111	201.184	201.256	
492	0	201.324	201.39	201.452	201.511	201.567	201.619	201.667	201.711	201.752	201.789	
493	-0.707	201.818	201.846	201.879	201.908	201.935	201.959	201.973	201.981	201.989	202.002	
494	-1	202.01	202.016	202.035	202.051	202.065	202.079	202.081	202.078	202.076	202.081	
495	-0.707	202.084	202.087	202.094	202.1	202.104	202.108	202.109	202.108	202.107	202.107	
496	0	202.107	202.107	202.108	202.109	202.112	202.116	202.121	202.128	202.136	202.147	
497	0.707	202.156	202.17	202.195	202.223	202.254	202.289	202.32	202.351	202.389	202.436	
498	1	202.483	202.535	202.604	202.674	202.746	202.822	202.89	202.956	203.026	203.104	
499	0.707	203.183	203.262	203.346	203.429	203.51	203.591	203.668	203.741	203.813	203.883	
500	0	203.95	204.014	204.074	204.132	204.186	204.236	204.283	204.326	204.365	204.401	
501	-0.707	204.429	204.456	204.488	204.516	204.541	204.565	204.578	204.585	204.592	204.604	
502	-1	204.611	204.617	204.635	204.651	204.664	204.677	204.679	204.674	204.672	204.676	
503	-0.707	204.68	204.682	204.688	204.693	204.697	204.701	204.701	204.7	204.699	204.699	
504	0	204.698	204.698	204.699	204.7	204.702	204.705	204.71	204.717	204.725	204.735	
505	0.707	204.745	204.759	204.783	204.811	204.842	204.877	204.908	204.939	204.976	205.023	
506	1	205.07	205.122	205.19	205.26	205.333	205.408	205.476	205.542	205.612	205.69	
507	0.707	205.769	205.848	205.932	206.014	206.096	206.177	206.253	206.327	206.398	206.468	
508	0	206.535	206.599	206.66	206.717	206.771	206.821	206.868	206.911	206.95	206.986	
509	-0.707	207.014	207.041	207.073	207.101	207.126	207.149	207.162	207.17	207.177	207.189	
510	-1	207.196	207.202	207.22	207.235	207.249	207.261	207.263	207.259	207.257	207.261	
511	-0.707	207.264	207.266	207.272	207.278	207.282	207.285	207.285	207.284	207.283	207.283	
512	1	207.282	207.283	207.286	207.29	207.296	207.304	207.309	207.315	207.325	207.346	
513	1	207.368	207.394	207.435	207.478	207.524	207.575	207.618	207.66	207.71	207.772	
514	1	207.835	207.902	207.985	208.069	208.154	208.243	208.323	208.4	208.481	208.57	
515	1	208.658	208.746	208.841	208.935	209.028	209.119	209.206	209.289	209.369	209.448	
516	-1	209.523	209.596	209.668	209.735	209.8	209.862	209.917	209.965	210.013	210.064	
517	-1	210.111	210.156	210.209	210.258	210.304	210.347	210.378	210.401	210.425	210.456	
518	-1	210.483	210.509	210.545	210.578	210.609	210.638	210.656	210.667	210.679	210.697	
519	-1	210.712	210.726	210.747	210.766	210.784	210.801	210.814	210.824	210.834	210.845	
520	0	210.855	210.865	210.875	210.885	210.896	210.908	210.921	210.936	210.951	210.969	
521	0.707	210.985	211.005	211.036	211.07	211.106	211.147	211.183	211.219	211.261	211.312	
522	1	211.364	211.42	211.492	211.566	211.642	211.721	211.792	211.861	211.934	212.015	
523	0.707	212.096	212.178	212.264	212.349	212.433	212.516	212.595	212.67	212.744	212.816	
524	0	212.884	212.95	213.012	213.071	213.127	213.179	213.227	213.271	213.312	213.349	
525	-0.707	213.378	213.406	213.439	213.468	213.495	213.519	213.533	213.541	213.549	213.562	
526	-1	213.57	213.576	213.595	213.611	213.625	213.639	213.641	213.638	213.636	213.641	
527	-0.707	213.644	213.647	213.654	213.659	213.664	213.668	213.669	213.668	213.667	213.667	
528	0	213.667	213.667	213.668	213.669	213.672	213.676	213.681	213.688	213.696	213.707	
529	0.707	213.716	213.73	213.755	213.783	213.814	213.849	213.88	213.911	213.949	213.996	
530	1	214.043	214.095	214.164	214.234	214.306	214.382	214.45	214.516	214.586	214.664	
531	0.707	214.743	214.822	214.906	214.989	215.07	215.151	215.228	215.301	215.373	215.443	
532	0	215.51	215.574	215.634	215.692	215.746	215.796	215.843	215.886	215.925	215.961	
533	-0.707	215.989	216.016	216.048	216.076	216.101	216.125	216.138	216.145	216.152	216.164	
534	-1	216.171	216.177	216.195	216.21	216.224	216.237	216.239	216.234	216.232	216.236	
535	-0.707	216.24	216.242	216.248	216.253	216.257	216.261	216.261	216.26	216.259	216.259	
536	1	216.258	216.258	216.262	216.266	216.272	216.28	216.285	216.291	216.301	216.322	
537	1	216.344	216.37	216.411	216.453	216.5	216.55	216.594	216.636	216.686	216.748	
538	1	216.811	216.878	216.961	217.045	217.13	217.218	217.299	217.376	217.457	217.546	
539	1	217.634	217.722	217.817	217.911	218.004	218.095	218.182	218.264	218.345	218.424	
540	-1	218.499	218.572	218.644	218.711	218.776	218.838	218.893	218.941	218.989	219.04	
541	-1	219.087	219.132	219.185	219.234	219.28	219.323	219.354	219.377	219.401	219.432	
542	-1	219.459	219.485	219.521	219.554	219.585	219.614	219.632	219.643	219.655	219.673	
543	-1	219.688	219.702	219.723	219.742	219.76	219.777	219.79	219.8	219.81	219.821	
544	1	219.831	219.841	219.854	219.867	219.882	219.899	219.912	219.925	219.944	219.971	
545	1	220	220.032	220.079	220.128	220.18	220.236	220.285	220.332	220.386	220.453	
546	1	220.52	220.592	220.678	220.766	220.855	220.946	221.03	221.11	221.194	221.286	
547	1	221.376	221.467	221.565	221.661	221.756	221.85	221.938	222.023	222.106	222.186	
548	-1	222.263	222.338	222.411	222.481	222.547	222.611	222.666	222.716	222.766	222.818	
549	-1	222.866	222.912	222.966	223.016	223.063	223.108	223.139	223.163	223.188	223.22	
550	-1	223.248	223.274	223.312	223.346	223.377	223.407	223.425	223.436	223.449	223.468	
551	-1	223.483	223.498	223.52	223.539	223.557	223.575	223.588	223.599	223.609	223.62	
552	0	223.63	223.641	223.651	223.662	223.673	223.685	223.699	223.713	223.729	223.747	
553	0.707	223.763	223.784	223.815	223.849	223.886	223.926	223.962	223.999	224.041	224.092	
554	1	224.144	224.2	224.272	224.346	224.422	224.501	224.573	224.642	224.715	224.796	
555	0.707	224.877	224.959	225.045	225.131	225.215	225.298	225.376	225.452	225.526	225.597	
556	0	225.666	225.732	225.794	225.853	225.909	225.961	226.009	226.054	226.094	226.131	
557	-0.707	226.161	226.189	226.221	226.251	226.277	226.301	226.316	226.324	226.332	226.345	
558	-1	226.352	226.359	226.378	226.394	226.408	226.422	226.424	226.42	226.419	226.423	
559	-0.707	226.427	226.43	226.437	226.442	226.447	226.451	226.451	226.451	226.45	226.45	
