Time	jdens	u(t)
1.6912e-09	-0.92388	-732.518	-8.25649e-08	6.92611e-08	-1.09161e-07	7.03178e-08
1.7012e-09	-0.92388	-751.438	-8.32284e-08	6.86744e-08	-1.0717e-07	6.99319e-08
1.7112e-09	-0.92388	-770.856	-8.39232e-08	6.81341e-08	-1.05175e-07	6.95669e-08
1.7212e-09	-0.92388	-790.681	-8.46467e-08	6.76412e-08	-1.03187e-07	6.92235e-08
1.7312e-09	-0.92388	-810.815	-8.53963e-08	6.71968e-08	-1.01217e-07	6.89023e-08
1.7413e-09	0	-831.355	-8.58302e-08	6.7145e-08	-9.89073e-08	6.89476e-08
1.7513e-09	0	-851.769	-8.58269e-08	6.75981e-08	-9.6205e-08	6.94696e-08
1.7613e-09	0	-872.126	-8.58313e-08	6.81139e-08	-9.35394e-08	7.00266e-08
1.7713e-09	0	-892.29	-8.58432e-08	6.86916e-08	-9.09212e-08	7.06173e-08
1.7813e-09	0	-912.123	-8.58623e-08	6.93304e-08	-8.83598e-08	7.12407e-08
1.7913e-09	0	-931.487	-8.58883e-08	7.00294e-08	-8.5864e-08	7.18954e-08
1.8013e-09	-1	-950.248	-8.59293e-08	7.07788e-08	-8.34497e-08	7.25714e-08
1.8113e-09	-1	-968.277	-8.68247e-08	7.07375e-08	-8.19632e-08	7.24275e-08
1.8213e-09	-1	-985.453	-8.77375e-08	7.07395e-08	-8.05741e-08	7.22976e-08
1.8313e-09	-1	-1001.66	-8.86643e-08	7.07851e-08	-7.92851e-08	7.21822e-08
1.8413e-09	-1	-1016.78	-8.96014e-08	7.08744e-08	-7.80985e-08	7.20814e-08
1.8513e-09	-1	-1030.71	-9.05453e-08	7.10072e-08	-7.70162e-08	7.19954e-08
1.8613e-09	-1	-1043.35	-9.14923e-08	7.11833e-08	-7.60396e-08	7.19244e-08
1.8713e-09	-1	-1054.62	-9.24385e-08	7.14024e-08	-7.51699e-08	7.18684e-08
1.8813e-09	-1	-1064.43	-9.33802e-08	7.16639e-08	-7.44075e-08	7.18275e-08
1.8914e-09	0	-1072.79	-9.39475e-08	7.23458e-08	-7.33716e-08	7.21767e-08
1.9014e-09	0	-1079.49	-9.40068e-08	7.3553e-08	-7.19632e-08	7.30286e-08
1.9114e-09	0	-1084.58	-9.40409e-08	7.4812e-08	-7.06503e-08	7.39073e-08
1.9214e-09	0	-1088.05	-9.40499e-08	7.61197e-08	-6.9434e-08	7.48107e-08
1.9314e-09	0	-1089.89	-9.40338e-08	7.74725e-08	-6.83149e-08	7.57365e-08
1.9414e-09	0	-1090.12	-9.39931e-08	7.88666e-08	-6.72934e-08	7.66825e-08
1.9514e-09	-0.92388	-1088.77	-9.39359e-08	8.02903e-08	-6.63775e-08	7.76384e-08
